25400 6.733610e+00 2.455590e-01 1.971290e+00 -1.067960e+00 5.495240e-02 1.013010e+00 2.424530e-05
25500 9.399220e+00 4.426180e-01 1.702110e+00 -1.026020e+00 -7.385490e-02 1.099870e+00 1.283050e-05
25600 9.789620e+00 3.622580e-01 1.943320e+00 -1.075720e+00 7.141730e-02 1.004300e+00 2.192640e-05
25700 1.333020e+01 4.047520e-01 1.933720e+00 -1.104570e+00 7.907100e-02 1.025500e+00 2.261610e-05
25800 1.020250e+01 3.258200e-01 1.933350e+00 -9.430660e-01 -4.883000e-02 9.918960e-01 2.212170e-05
25900 1.031190e+01 3.718200e-01 1.918620e+00 -1.033520e+00 -3.783080e-02 1.071350e+00 2.216940e-05
26000 1.011690e+01 4.037470e-01 1.739030e+00 -1.103470e+00 2.379400e-02 1.079680e+00 1.459840e-05
26100 5.685000e+00 2.144890e-01 1.802560e+00 -9.624620e-01 2.608960e-02 9.363720e-01 1.682010e-05
26200 5.263680e+00 2.209450e-01 1.832790e+00 -1.038740e+00 5.270660e-02 9.860360e-01 1.833730e-05
26300 1.057580e+01 3.133350e-01 1.917250e+00 -1.002930e+00 -1.411940e-02 1.017050e+00 2.191700e-05
26400 1.133260e+01 2.740840e-01 1.854850e+00 -9.612130e-01 -9.351100e-02 1.054720e+00 1.915760e-05
26500 5.299700e+00 2.265350e-01 1.829450e+00 -1.019780e+00 6.018340e-03 1.013760e+00 1.766760e-05
26600 9.721180e+00 3.641120e-01 1.840440e+00 -1.045490e+00 9.392650e-02 9.515650e-01 1.701550e-05
26700 1.072260e+01 3.862690e-01 1.850230e+00 -1.024310e+00 -6.072960e-02 1.085040e+00 1.881540e-05
26800 7.952120e+00 2.619940e-01 1.849440e+00 -1.037880e+00 -6.176790e-03 1.044060e+00 1.846820e-05
26900 4.640590e+00 1.754640e-01 1.878790e+00 -9.895610e-01 -4.612650e-02 1.035690e+00 1.948290e-05
27000 7.952710e+00 3.560820e-01 1.800180e+00 -9.620190e-01 -6.820380e-02 1.030220e+00 1.630090e-05
27100 4.477030e+00 1.778110e-01 1.874290e+00 -1.075130e+00 -5.467850e-03 1.080600e+00 1.875780e-05
27200 8.303990e+00 3.697410e-01 1.847140e+00 -9.421180e-01 -5.207400e-02 9.941920e-01 1.823250e-05
27300 8.047010e+00 3.352260e-01 1.785470e+00 -1.040890e+00 -6.834680e-02 1.109230e+00 1.512940e-05
27400 9.688870e+00 3.944540e-01 1.656110e+00 -1.036700e+00 -4.623280e-02 1.082940e+00 1.231390e-05
27500 1.653540e+01 5.063800e-01 1.898510e+00 -1.008480e+00 4.839270e-02 9.600880e-01 2.182160e-05
27600 5.500720e+00 1.916970e-01 1.870280e+00 -9.153320e-01 -7.529240e-02 9.906250e-01 2.028540e-05
27700 4.584520e+00 1.721530e-01 1.876220e+00 -9.745300e-01 4.003590e-02 9.344940e-01 1.956820e-05
27800 7.931000e+00 3.733190e-01 1.645480e+00 -1.010550e+00 -8.563410e-02 1.096190e+00 1.160250e-05
27900 6.584210e+00 2.790420e-01 1.846290e+00 -9.801370e-01 -9.045180e-02 1.070590e+00 1.827780e-05
28000 5.010080e+00 2.348800e-01 1.769420e+00 -1.089960e+00 -1.347300e-02 1.103430e+00 1.477330e-05
28100 1.179170e+01 4.179240e-01 1.881970e+00 -8.811110e-01 -3.638010e-02 9.174910e-01 1.976730e-05
28200 1.343940e+01 4.473190e-01 1.856350e+00 -9.360670e-01 -7.044340e-02 1.006510e+00 1.855530e-05
28300 6.715110e+00 2.552460e-01 1.918510e+00 -1.043910e+00 6.424230e-02 9.796710e-01 2.128960e-05
28400 7.313160e+00 2.813210e-01 1.942190e+00 -1.031070e+00 2.631400e-03 1.028430e+00 2.295710e-05
28500 4.909710e+00 2.163830e-01 1.812300e+00 -9.569920e-01 -8.447020e-02 1.041460e+00 1.679270e-05
28600 9.586730e+00 2.997950e-01 1.822220e+00 -1.086060e+00 -6.093340e-02 1.146990e+00 1.654000e-05
28700 7.139220e+00 2.648480e-01 1.880150e+00 -1.074710e+00 -1.033790e-02 1.085050e+00 1.956440e-05
28800 7.223780e+00 2.202530e-01 1.789340e+00 -1.065620e+00 2.630930e-02 1.039310e+00 1.626510e-05
28900 9.627330e+00 3.910280e-01 1.836430e+00 -1.015610e+00 -7.885420e-02 1.094460e+00 1.751960e-05
29000 1.287780e+01 3.990460e-01 1.976600e+00 -9.888840e-01 4.056530e-02 9.483190e-01 2.367850e-05
29100 1.683700e+01 4.321510e-01 1.988160e+00 -9.802210e-01 -3.837120e-02 1.018590e+00 2.517190e-05
29200 1.299130e+01 3.887210e-01 1.853030e+00 -1.038600e+00 -1.504320e-02 1.053640e+00 1.892970e-05
29300 1.192050e+01 2.757140e-01 1.769460e+00 -9.241870e-01 -1.178100e-01 1.042000e+00 1.579850e-05
29400 8.338360e+00 2.732240e-01 1.947120e+00 -1.032610e+00 -3.333170e-02 1.065950e+00 2.167080e-05
29500 4.969710e+00 2.093510e-01 1.845420e+00 -1.016020e+00 8.939110e-03 1.007080e+00 1.795320e-05
29600 1.401430e+01 6.214540e-01 1.695210e+00 -1.054450e+00 -7.164790e-02 1.126100e+00 1.346300e-05
29700 4.910480e+00 1.746510e-01 2.006520e+00 -9.431120e-01 -1.037260e-02 9.534840e-01 2.671650e-05
29800 8.290400e+00 3.291990e-01 1.937410e+00 -1.013220e+00 1.790310e-02 9.953170e-01 2.230670e-05
29900 1.158090e+01 3.863450e-01 1.928120e+00 -9.811810e-01 7.852850e-04 9.803960e-01 2.156020e-05
30000 1.761800e+01 4.723640e-01 1.888370e+00 -9.445510e-01 -6.835140e-02 1.012900e+00 2.008450e-05
30100 1.183810e+01 4.941250e-01 1.659640e+00 -1.072170e+00 -5.522880e-02 1.127400e+00 1.212080e-05
30200 1.095900e+01 3.741490e-01 1.899180e+00 -9.442870e-01 -1.160460e-01 1.060330e+00 2.075890e-05
30300 1.092530e+01 4.123640e-01 1.827930e+00 -1.023440e+00 -2.253700e-02 1.045970e+00 1.738410e-05
30400 1.049620e+01 3.675150e-01 1.794690e+00 -1.117060e+00 3.581420e-02 1.081250e+00 1.630170e-05
30500 1.209620e+01 2.646720e-01 2.024730e+00 -9.782380e-01 -4.444490e-02 1.022680e+00 2.668080e-05
30600 1.008680e+01 4.097190e-01 1.800160e+00 -9.746660e-01 -4.511990e-02 1.019790e+00 1.666790e-05
30700 1.101180e+01 4.545740e-01 1.559510e+00 -1.053060e+00 -7.713570e-02 1.130200e+00 9.635350e-06
30800 1.529130e+01 3.503000e-01 2.015620e+00 -9.369700e-01 -5.163730e-02 9.886070e-01 2.644720e-05
30900 1.211730e+01 3.393680e-01 1.988980e+00 -1.101730e+00 4.207920e-02 1.059650e+00 2.314730e-05
31000 7.610240e+00 2.486640e-01 1.978380e+00 -1.045850e+00 4.899420e-02 9.968610e-01 2.352240e-05
31100 1.436550e+01 3.839280e-01 1.991270e+00 -1.022070e+00 1.974080e-03 1.020090e+00 2.470010e-05
31200 8.872300e+00 3.065050e-01 1.812950e+00 -9.492440e-01 -6.645290e-02 1.015700e+00 1.707710e-05
31300 7.335180e+00 2.767100e-01 1.935960e+00 -1.021160e+00 -6.058110e-02 1.081740e+00 2.184010e-05
